month_date_yyyymm,cbsa_code,cbsa_title,HouseholdRank,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202201,15860,"cañon city, co",654,429000,0.0799,0.2261,135,0,0.0305,58,-0.0645,-0.3333,84,0.3125,0.2353,4,,,20,0,-0.1667,91,-0.0109,-0.3209,220,0.0385,0.2008,1886,0.0326,0.0584,639697,0.0468,0.3735,225,-0.026,-0.1477,0.6741,-0.0074,-0.3488,1
202201,20580,"eagle pass, tx",655,189500,0.0243,0.1844,115,-0.0171,-0.2434,95,-0.1324,-0.2803,40,1,1,4,0,0,4,0,-0.75,12,0.0909,0.0909,136,0,0.1358,1451,0.019,-0.0352,196179,-1.00E-04,0.103,128,-0.0078,-0.2147,0.1043,0.0103,0.032,1
202201,14620,"bradford, pa",656,129900,0.0232,0.6258,62,-0.1622,-0.1389,96,0.3061,-0.3333,4,-0.8333,,0,,,8,-0.3333,,36,0.0286,1.1176,83,0.0901,0.4556,1666,-0.0077,0.0652,182155,0.0426,0.5043,98,-0.1009,0.0889,0.5806,0.1077,0.3445,1
202201,29660,"laramie, wy",657,369000,-0.1214,-0.0027,27,-0.1563,-0.129,115,0.1795,0.5541,12,-0.5714,-0.4,0,,,4,0,,35,-0.2708,-0.1667,145,-0.2264,-0.0988,2678,0.2212,-0.0118,548190,0.0697,0.0547,60,-0.2308,-0.1781,1.2963,-0.2037,-0.0585,1
202201,14180,"blytheville, ar",658,99900,0.0147,0.1753,110,-0.0517,-0.0833,62,-0.1268,-0.5079,28,-0.2222,0.1667,0,,,20,4,1.5,22,-0.1538,0.4667,66,-0.0091,0.2252,1528,-0.0384,-0.0142,131427,-0.0202,0.0123,130,-0.078,0,0.2,-0.0241,0.075,0
202201,28620,"kill devil hills, nc",659,730000,0.1406,0.5532,136,-0.1953,-0.4749,64,0.0847,-0.2,104,0.2381,-0.1333,8,1,1,16,-0.2,-0.5556,222,-0.0177,-0.1927,343,0.0604,0.3696,2464,0.1664,0.0671,1140543,0.1369,0.6319,360,-0.0932,-0.313,1.6324,0.2951,0.5706,1
202201,13620,"berlin, nh-vt",660,199900,-0.0893,0.2905,70,-0.1139,-0.4017,82,0.0581,-0.3051,20,0,-0.375,0,,,4,-0.5,-0.6667,59,-0.1806,-0.169,127,-0.088,0.2152,1500,-0.031,-0.0876,266237,-0.0097,0.1267,127,-0.1533,-0.3209,0.8429,-0.0685,0.236,0
202201,22780,"fort leonard wood, mo",661,185000,0.035,0.3357,72,-0.1529,-0.2174,57,0.0459,-0.2692,76,0.3571,0.5833,0,,,4,-0.75,-0.8,117,-0.0331,0.1471,100,0.0178,0.2913,1716,0.0495,0.1379,239613,0.0721,0.6275,188,-0.0962,-0.0693,1.625,0.2015,0.5163,1
202201,34700,"muscatine, ia",662,139900,-0.0604,0.1668,64,-0.0725,-0.0857,57,0.0088,-0.2785,20,-0.2857,-0.375,0,,,8,-0.5,-0.5,11,-0.2667,-0.1538,103,0.0242,0.1007,1452,-0.0485,-0.0183,176724,-0.264,-0.0689,75,-0.1071,-0.0964,0.1719,-0.0455,-0.0138,0
202201,29980,"lawrenceburg, tn",663,279900,-4.00E-04,0.1711,75,-0.1758,0.1538,59,-0.0484,-0.0923,40,1,0.4286,0,,,16,0,0.3333,46,0,0.3529,150,0.0088,0.0742,1827,-0.0469,0.0798,344931,-0.0678,0.0436,118,-0.1259,0.1683,0.6133,0.1078,0.0903,0
202201,33940,"montrose, co",664,585000,0.0646,0.1771,93,-0.2377,-0.1226,90,0.2081,-0.1892,40,0.25,-0.0909,0,,-1,24,-0.1429,2,54,-0.0847,-0.0182,271,0.0485,0.1805,2022,0.0042,-0.0712,954885,0.0296,0.37,147,-0.1923,-0.0926,0.5806,0.097,0.0618,0
202201,13660,"big rapids, mi",665,195500,0.0443,0.1507,76,-0.0617,0.3571,74,0.0647,-0.2952,24,-0.3333,-0.25,0,,,20,0.6667,1.5,49,-0.2687,-0.2576,113,-0.0135,0.133,1664,0.0168,-0.0957,230466,-0.053,-0.025,128,-0.1351,0.024,0.6447,-0.1824,-0.5338,1
202201,42740,"sedalia, mo",666,195000,-0.212,0.5663,62,-0.0882,-0.1389,66,0.2816,-0.2979,20,-0.4444,-0.1667,0,,,16,-0.3333,-0.4286,45,-0.1964,-0.1964,106,-0.0699,0.4624,1444,-0.1538,-0.1715,218232,-0.2047,0.2939,108,-0.122,-0.1628,0.7258,-0.0977,-0.052,1
202201,34220,"moultrie, ga",667,189900,-0.1465,-0.1522,38,0.027,0.0857,40,-0.1919,-0.5652,16,0,0.3333,0,,,12,2,2,9,0,-0.6087,98,-0.0666,0.0733,1716,-0.0373,-0.3673,245455,-0.0726,-0.0908,47,0,-0.1607,0.2368,-0.0064,-0.4203,1
202201,20980,"el dorado, ar",668,179900,-0.0276,-0.0532,35,-0.2222,-0.5205,70,0.129,-0.4262,20,0.6667,-0.1667,0,,,4,,-0.5,15,-0.3182,0.1538,79,0.03,-0.087,2320,0.045,0.0887,288424,0.0838,0.1324,50,-0.2537,-0.4118,0.4286,-0.0603,0.2505,0
202201,48940,"wilmington, oh",669,289900,0,0.3183,43,-0.2321,0.1944,44,-0.1538,-0.2542,36,0.2857,0.8,0,,,12,-0.25,0,69,-0.2247,0.0615,139,0.0462,0.0396,1948,-0.0356,0.3056,281594,0.0357,-0.2587,112,-0.2329,0.0467,1.6047,0.0154,-0.2009,1
202201,11820,"astoria, or",670,549900,-1.00E-04,0.1826,102,-0.157,-0.157,58,0.0642,-0.2055,60,0,-0.0625,16,-0.3333,1,48,0.2,1,77,-0.1149,0.2833,312,-0.025,0.1284,1704,-0.0293,-0.0819,683700,0.0493,-0.0159,177,-0.1571,-0.0167,0.7549,0.0359,0.259,0
202201,17740,"coldwater, mi",671,199000,0.0619,0.1713,58,-0.1594,-0.284,70,0.3084,-0.125,24,0.5,0,0,,,12,0,-0.4,37,-0.26,-0.0513,119,-0.0097,0.143,1800,0,0.1321,289284,-0.038,0.0578,95,-0.2083,-0.2149,0.6379,-0.0867,0.1564,0
202201,19620,"del rio, tx",672,219500,0.0578,0.2201,98,-0.1765,0.1136,73,0.168,-0.0395,44,-0.1538,0.1,0,,,12,-0.25,0,90,0.25,0.0976,118,0.0272,0.1478,1743,-0.0031,-0.0669,241295,0.0218,0.0552,188,-0.0157,0.1124,0.9184,0.3133,-0.0135,0
202201,15740,"cambridge, oh",673,215000,0.0265,0.1951,64,-0.1233,-0.0725,78,0.0759,0.0986,20,0.25,-0.375,0,,,12,0,-0.4,38,-0.2245,-0.0256,115,-0.0148,0.0923,1920,0.0251,0,386934,0.045,0.7328,102,-0.1639,-0.0973,0.5938,-0.0775,0.0285,0
202201,12140,"auburn, in",674,185000,0,-0.1383,30,-0.1892,0.0714,42,0.2353,-0.3824,20,-0.375,0,4,,,12,2,0.5,8,-0.1111,-0.2,118,0.0512,0.0762,1676,-0.0647,-0.0689,264881,0.0025,-0.1929,39,-0.1522,0.0263,0.2667,0.0234,-0.0905,1
202201,48460,"west plains, mo",675,229900,-0.1623,0.3524,91,-0.0808,-0.3406,94,0.0503,-0.1532,36,0.2857,-0.1,0,,,12,0.5,0.5,64,-0.2195,-0.0857,113,0.0072,0.4092,1760,-0.0222,-0.0678,415473,-0.0294,0.6278,155,-0.1484,-0.2476,0.7033,-0.125,0.1961,1
202201,27300,"jacksonville, il",676,99999,-0.0196,0.1428,30,-0.375,-0.5652,79,0.6289,-0.2752,16,0,0,0,,,8,-0.6,-0.3333,44,0.1282,0.2222,60,-0.0312,-0.073,1928,0.0835,0.2519,132226,0.0136,0.1458,74,-0.1685,-0.2952,1.4667,0.6542,0.9449,0
202201,34660,"murray, ky",677,295000,0.2167,-0.0117,52,-0.1875,-0.1186,77,0.4128,-0.3583,20,-0.2857,-0.375,0,,,12,0.5,-0.25,42,-0.0667,0.0244,124,0.0423,0.007,2155,0.1131,-0.1407,458555,0.0749,0.0297,88,-0.2,-0.1538,0.8077,0.1046,0.1128,0
202201,42820,"selma, al",678,72900,-0.0876,-0.2673,75,-0.0964,-0.2105,121,0.095,-0.2924,20,0.6667,0.6667,0,,,8,-0.3333,0,21,-0.087,0,43,-0.023,-0.2205,1845,0.016,-0.0223,107089,0.0431,-0.1577,94,-0.1048,-0.1897,0.28,0.0029,0.0589,1
202201,20660,"easton, md",679,449900,-0.0052,-0.143,81,-0.198,-0.4044,98,0.2099,0.0316,28,-0.3,-0.3636,0,,,12,-0.25,-0.4,82,-0.0787,-0.2613,249,0.0026,0.0481,1987,0.033,-0.2052,1147277,0.018,-0.268,168,-0.134,-0.3171,1.0123,0.1312,0.1962,1
202201,10820,"alexandria, mn",680,245000,-0.0737,-0.1831,43,-0.14,-0.2712,73,-0.0458,-0.3482,20,0.25,-0.375,0,,,8,-0.3333,0,36,-0.234,-0.25,160,-0.0136,0.0158,1886,0.0566,0.0513,362126,0.021,0.0188,77,-0.2062,-0.2804,0.8372,-0.1028,0.0236,1
202201,21540,"escanaba, mi",681,179500,0.0879,0.4971,37,-0.3393,-0.4714,129,0.4176,0.1121,8,-0.3333,-0.5,0,,,0,-1,-1,40,0.1111,-0.2,152,0.4647,0.7647,1680,-0.0059,0.0909,340176,0.2091,0.7705,78,-0.1613,-0.3607,1.0811,0.4382,0.3668,1
202201,32660,"mcminnville, tn",682,259900,0.0212,-0.0371,69,-0.1154,0.2105,53,0.2184,-0.1587,36,0.2857,0.5,0,,,20,0,1.5,48,-0.1429,0.2632,162,-0.0235,0.2274,1728,0.0289,-0.136,330463,-1.00E-04,-0.246,114,-0.1429,0.2,0.6957,-0.0223,0.029,1
202201,12380,"austin, mn",683,139000,7.00E-04,0.0701,35,-0.2857,-0.2391,73,0.2586,0.0429,16,-0.3333,-0.4286,0,,,8,-0.5,0,36,-0.2174,-0.2174,102,0.0162,0.1141,1305,-0.0865,-0.1363,172584,0.0412,0.001,71,-0.2526,-0.2283,1.0286,0.0898,0.0286,0
202201,16380,"celina, oh",684,214900,0,0.2649,37,0.0278,-0.26,50,0.1628,-0.2063,24,0.5,-0.25,0,,,0,-1,-1,20,-0.1304,-0.4444,144,0.0128,0.2918,1592,0.0405,0.0699,294487,0.2606,0.0916,57,-0.05,-0.3523,0.5405,-0.0983,-0.1795,0
202201,16260,"cedar city, ut",685,435000,-0.0213,0.2464,184,-0.1321,0.0166,58,0.045,-0.1831,92,0.0455,-0.1786,4,-0.5,-0.5,36,1.25,0.8,54,0.125,0.3846,227,0.0096,0.2691,1808,-0.003,-0.0622,552335,-0.0313,0.0542,238,-0.0881,0.0818,0.2935,0.0671,0.078,0
202201,16460,"centralia, il",686,145900,-0.0267,0.7165,54,-0.1148,-0.46,65,0.3,-0.2353,20,0,-0.2857,0,,,12,0.5,-0.4,38,-0.05,-0.1163,80,-0.0091,0.3629,1716,-0.0175,0.1275,255986,0.0125,0.7928,92,-0.1068,-0.3655,0.7037,0.048,0.2737,1
202201,21580,"espaòola, nm",687,475000,-0.0714,0.4615,50,-0.0566,-0.2537,141,0.2314,-0.41,12,2,2,0,,,8,1,0,27,-0.2059,-0.1563,184,-0.0035,0.1659,2632,-0.032,0.1063,1044022,0.0042,0.797,75,-0.1573,-0.25,0.54,-0.1015,0.0624,1
202201,38260,"pittsburg, ks",688,98500,0.0451,-0.1435,91,0.1519,0.3188,31,-0.1733,-0.7304,36,-0.1,0.8,0,,,4,0,-0.5,78,0.0986,0.6596,83,0.0717,0.4167,1322,-0.0611,-0.0876,166654,-0.0155,0.0318,170,0.1333,0.453,0.8571,-0.0416,0.176,1
202201,40180,"riverton, wy",689,325000,3.00E-04,0.3265,82,-0.1961,-0.481,93,0.2828,-0.1143,16,1,-0.5556,0,,,8,1,-0.3333,3,0,-0.25,166,0.0177,0.2997,1843,-0.0401,-0.0785,453672,0.0275,0.4011,85,-0.1827,-0.4753,0.0366,0.0072,0.0113,1
202201,35060,"natchitoches, la",690,188000,-0.1336,-0.2465,50,-0.1525,-0.2424,82,0.2239,-0.287,20,0.6667,0.25,0,,,8,0,0,39,0.2188,-0.093,111,-0.0219,0.0112,1852,-0.0206,-0.1354,239919,-0.1047,-0.1658,86,-0.0652,-0.1887,0.78,0.2376,0.1285,1
202201,25300,"hannibal, mo",691,170000,0.0303,0.3077,50,-0.0566,0.2821,59,0.2165,-0.404,20,-0.1667,0,0,,,16,0.3333,0,25,-0.1935,-0.1935,91,0,0.4106,1792,0.0225,-0.1467,265225,-0.0164,0.2,76,-0.0952,0.0857,0.5,-0.0849,-0.2949,1
202201,18460,"cornelia, ga",692,325000,0,-0.1252,113,0.018,-0.0661,81,0.3388,0.0519,60,0.5,-0.2857,4,,-0.5,12,0,0.5,100,0.0989,-0.0196,168,0.0154,0.2021,2166,-0.0152,-0.1711,654445,-0.0653,-0.2554,216,0.064,-0.027,0.885,0.0651,0.042,1
202201,42420,"scottsbluff, ne",693,215000,0.1685,0.2836,54,-0.1,-0.1148,67,0.1552,0.0469,28,0.4,-0.125,0,,,4,-0.6667,-0.6667,31,-0.2619,-0.4464,159,0.0119,0.2536,1698,0.1223,0.1792,539289,0.0165,1.4632,87,-0.1471,-0.2435,0.5741,-0.1259,-0.344,1
202201,15580,"butte-silver bow, mt",694,299000,-0.0015,0.6704,57,-0.25,-0.24,81,0.1655,0.0946,40,1,0.4286,0,,-1,12,0.5,0.5,90,-0.2174,-0.3706,179,0.2293,0.4797,2136,-0.0507,0.5246,611053,0.0624,1.6633,149,-0.2199,-0.3134,1.5789,0.0658,-0.3277,1
202201,43460,"sikeston, mo",695,149500,0.1001,0.0686,68,-0.1169,-0.2184,60,-0.0164,-0.2941,20,0.25,0,0,,,8,1,1,16,0.1429,0.0667,95,0.0531,0.2067,1668,0.121,0.0425,170443,0.0696,0.1117,83,-0.0978,-0.1782,0.2353,0.0535,0.0629,0
202201,24900,"greenwood, ms",696,112000,0.0275,-0.2276,39,-0.1522,-0.381,133,0.2547,-0.2486,4,-0.6667,-0.6667,0,,,4,0,-0.5,26,0.0833,0.3,67,0.0593,-0.1138,1782,0.0218,-0.1739,170247,0.12,-0.2685,67,-0.0694,-0.2024,0.6667,0.1449,0.3492,1
202201,32260,"marshalltown, ia",697,122500,-0.0117,-0.0422,41,-0.0682,-0.0682,56,0.3333,-0.125,20,-0.1667,-0.1667,0,,,20,0.6667,1.5,50,-0.3421,0.0204,93,0.0222,-0.0054,1306,-0.0236,0.0811,144984,0.0246,-0.0923,93,-0.225,-0.0313,1.2195,-0.5078,0.1059,0
202201,34140,"moscow, id",698,639000,-0.1,0.9103,19,0.0556,-0.1739,113,0.1078,1.0545,12,0.5,0,0,,,0,,,22,-0.3889,-0.4211,295,0.1197,0.4812,2960,0.0506,0.7412,1213116,0.0649,1.1778,40,-0.2727,-0.2982,1.1579,-0.8421,-0.4943,1
202201,35820,"north platte, ne",699,140000,-0.0338,0.12,31,-0.0313,-0.6437,77,0.3276,-0.125,20,-0.375,-0.375,0,,,4,-0.5,-0.6667,51,-0.15,-0.25,100,-0.0731,0.1615,1334,-0.0319,-0.1704,190382,0.0404,0.192,81,-0.1383,-0.474,1.6452,-0.2298,0.8636,0
202201,39940,"rexburg, id",700,695000,0.0374,0.4479,45,-0.1346,0.0465,105,0.1864,0.5909,12,-0.25,-0.4,0,,-1,8,1,1,8,0,0.3333,321,0.0392,0.4337,2561,0.0131,0.1232,991081,0.044,0.2919,52,-0.1475,0.1304,0.1778,0.0239,0.0382,1
202201,15420,"burley, id",701,351600,-0.0049,0.3628,37,-0.119,1.1765,63,0.05,-0.137,28,0,0.4,0,-1,,4,,0,46,0.0455,0.0952,197,0.1033,0.518,1878,-0.0249,-0.1401,502093,0.1055,0.4776,83,-0.0568,0.4561,1.2432,0.1956,-1.2273,1
202201,30820,"lock haven, pa",702,149500,-0.0177,-0.0939,59,-0.1061,-0.2133,86,0.2932,0.0617,12,0.5,-0.5,0,,,12,0.5,-0.5,20,-0.375,-0.5833,96,-0.0463,-0.0064,1644,-0.0535,-0.0867,196600,-0.0638,-0.0382,79,-0.1856,-0.3577,0.339,-0.1459,-0.301,1
202201,13540,"bennington, vt",703,425000,-0.033,0.1333,58,-0.2267,-0.5766,94,0.093,-0.1897,32,0.3333,-0.4667,0,,,8,-0.5,-0.3333,40,-0.2453,-0.5122,176,-0.0277,0.1,2240,0.0579,-0.0674,692770,0.0496,0.0463,96,-0.25,-0.5616,0.6897,-0.017,0.0911,0
202201,34500,"mount vernon, il",704,184900,0.4223,0.174,41,-0.1961,-0.4143,63,0.1776,-0.3368,16,1,-0.2,0,,,4,-0.5,-0.6667,31,-0.2791,0.0333,87,0.1423,0.172,1536,-0.1139,-0.1675,204852,0.1293,0.0259,72,-0.2421,-0.2941,0.7561,-0.087,0.3275,0
202201,35700,"nogales, az",705,425000,0.0572,0.0652,116,0.0087,0.0175,66,0.2222,-0.2667,68,0.4167,0.4167,0,,-1,16,-0.2,0,115,-0.0254,0.3068,170,0.0073,0.0393,2346,0.0478,0.0816,652118,0.0397,0.0182,231,-0.0128,0.1379,0.9914,-0.0347,0.2194,0
202201,20900,"el campo, tx",706,220000,-0.0538,0.164,104,0,0.04,88,0.3134,-0.1456,36,1.25,0.125,0,-1,,16,-0.3333,0,44,-0.1538,0.2941,135,0.0156,0.2435,1647,-0.0405,-0.0809,265220,-0.0235,0.2025,146,-0.0581,0.0896,0.4231,-0.0769,0.0831,0
202201,45340,"taos, nm",707,525000,-0.0314,0.0057,73,-0.1609,-0.3241,133,0.3168,-0.1014,16,-0.4286,-0.2,0,-1,,4,-0.6667,0,186,-0.0927,0.4762,302,0.0161,0.1235,1980,-0.054,-0.175,851489,0.0148,0.1152,258,-0.1195,0.0979,2.5479,0.1916,1.3813,0
202201,32460,"mayfield, ky",708,179900,-0.0338,0.2859,36,-0.25,0.1613,65,0.0656,-0.2857,20,0.6667,-0.1667,0,,,8,0,1,33,0,-0.0294,103,0.0188,0.1973,1768,-0.0443,0.0794,247130,0.0164,0.3501,70,-0.1358,0.1111,0.9167,0.2292,-0.1801,0
202201,44500,"stephenville, tx",709,275000,-0.0668,0.1555,45,-0.1346,-0.1509,66,0.1186,-0.175,16,-0.4286,-0.4286,4,,,8,1,-0.3333,48,-0.0769,-0.1579,152,-0.1057,0.1805,1816,0.0142,-0.0929,443681,-0.049,0.161,91,-0.1333,-0.1875,1.0667,0.0667,-0.0088,0
202201,46460,"union city, tn-ky",710,149000,-0.023,0.1462,35,-0.1667,-0.2553,56,0.0467,-0.1385,20,1.5,0,0,,,4,-0.5,0,22,-0.1538,-0.4054,79,-0.1217,0.0105,2053,0.0955,0.138,164606,-0.1053,-0.1321,57,-0.1618,-0.3214,0.6286,0.0095,-0.1587,0
202201,45700,"tifton, ga",711,229900,0.0241,0.1974,39,0.0541,-0.1522,39,0.0685,-0.4583,32,1,0,0,-1,,4,0,-0.5,10,0,-0.6296,115,0.051,0.102,1982,-0.0018,-0.0708,270557,0.0423,0.0553,49,0.0426,-0.3378,0.2564,-0.0139,-0.3305,1
202201,22700,"fort dodge, ia",712,130000,-0.0542,-0.0708,57,-0.1094,-0.3596,58,0.0741,-0.3626,24,-0.1429,0.5,0,,,16,1,0.3333,29,-0.0938,0,106,-0.0118,0.2966,1450,-0.0055,-0.0949,165823,-0.0166,-0.1254,85,-0.1237,-0.2672,0.5088,0.0088,0.1829,0
202201,42780,"selinsgrove, pa",713,179900,-0.1841,-0.1392,14,-0.3913,-0.641,162,1.7931,1.1039,12,0.5,-0.25,0,,,4,,0,47,0.0217,0.6786,130,0.0256,0.0058,1800,-0.0526,-0.0126,223214,-0.0916,-0.1437,61,-0.1408,-0.0758,3.3571,1.3571,2.6392,1
202201,19580,"defiance, oh",714,137900,0.0238,-0.049,44,-0.12,0.1282,68,0.2952,0.1148,16,-0.2,-0.4286,8,-0.5,0,16,-0.2,0,38,-0.24,0,91,0.0075,0.0632,1488,0.0119,-0.1983,158420,-0.0081,-0.2127,79,-0.2178,0.0676,0.8636,-0.1364,-0.1107,0
202201,47180,"vincennes, in",715,104900,-0.1181,0.116,49,-0.1695,-0.1967,88,0.4545,0.4915,12,-0.25,0,0,,,12,-0.4,0.5,3,-0.25,2,80,-0.0084,0.1225,1536,-0.0039,-0.0548,160619,-0.0318,0.1154,53,-0.1587,-0.1311,0.0612,-0.0066,0.0448,1
202201,30260,"lewisburg, pa",716,309000,0.0164,0.0842,41,-0.1087,-0.1961,118,0.2165,0.5946,24,1,-0.3333,0,,,4,-0.5,-0.5,36,-0.1429,-0.2174,183,0.0637,0.334,1840,-0.0176,-0.0442,413047,-0.015,0.0642,77,-0.1348,-0.2062,0.878,-0.035,-0.0239,1
202201,18820,"crawfordsville, in",717,203000,-0.0731,0.1941,50,-0.2424,0.3514,64,0.3196,-0.1579,32,-0.2,0,0,,,24,0.2,2,67,0.2885,0.1552,119,0.0332,0.5851,1980,-0.0465,-0.0449,301744,0.026,0.2714,116,-0.0252,0.2211,1.34,0.5521,-0.2276,1
202201,23340,"fremont, ne",718,229000,-0.0214,-0.102,36,-0.2653,-0.1628,51,-0.157,0.0625,24,0,-0.1429,0,-1,,4,-0.75,-0.5,47,-0.1132,0.093,145,-0.0082,0.1266,1470,0,-0.125,246371,-0.0184,-0.1854,80,-0.2233,-0.0476,1.3056,0.2239,0.3056,1
202201,26340,"houghton, mi",719,179900,0.1251,0.1495,25,-0.4048,-0.3243,119,0.3077,0.0085,12,0.5,0.5,0,,,8,0,,39,0.0833,0.5,100,0.0256,-0.0563,1508,-0.1769,-0.0827,360933,0.1653,0.3455,63,-0.1923,-0.0156,1.56,0.7029,0.8573,0
202201,13940,"blackfoot, id",720,499900,0.1762,0.6152,39,-0.2041,0.3929,61,0.3864,0.3556,28,2.5,0.1667,4,,0,8,-0.3333,,12,-0.0769,0.2,183,0.0231,0.2567,2700,0.0333,0.4211,543487,0.147,0.8283,50,-0.1935,0.3889,0.3077,0.0424,-0.0495,1
202201,18420,"corinth, ms",721,213900,-0.0095,-0.0051,34,-0.0811,-0.2444,70,0.5217,-0.2391,16,1,1,0,,,12,2,,21,-0.0455,20,99,0.0501,0.0617,2140,-0.0127,-0.1083,242093,0.0366,0.042,55,-0.0678,0.1702,0.6176,0.0231,0.5954,1
202201,35140,"newberry, sc",722,259900,-0.1408,0.1629,24,-0.2258,-0.4,68,0.2364,0.2593,8,0,0,0,,,0,-1,-1,3,0,0.5,123,0.0252,0.2863,2045,-0.1467,0.0287,502297,0.0426,0.9031,27,-0.25,-0.3571,0.125,0.0282,0.075,1
202201,20540,"dyersburg, tn",723,85000,-0.2797,-0.1237,47,-0.1607,0.3056,66,0.2571,-0.1429,16,-0.2,0.3333,0,,,12,2,2,37,0,0.2333,73,-0.0633,-0.0114,1392,-0.0923,-0.1278,135243,-0.1011,0.0016,84,-0.1064,0.2537,0.7872,0.1265,-0.0461,1
202201,48780,"williston, nd",724,285000,0.0559,-0.0169,135,-0.1667,-0.3415,90,-0.0722,0.0112,28,0.1667,-0.5,0,,,12,2,-0.7,1,0,-0.8333,135,0.0229,0.0262,2187,0.0078,0.0177,316790,0.0065,-0.016,135,-0.1667,-0.3602,0.0074,0.0012,-0.0219,0
202201,35500,"newton, ia",725,149000,0.046,-0.2158,61,-0.1029,0.1296,67,0.3673,-0.1519,20,-0.375,0,8,-0.5,,44,0,0.8333,76,-0.1739,-0.0732,120,-0.0142,-0.0514,1150,-0.0692,-0.1941,184827,0.0512,-0.0197,136,-0.1605,0,1.2459,-0.107,-0.2726,1
202201,10220,"ada, ok",726,240000,-0.0283,1.1838,62,0.0333,-0.2152,59,-0.1324,-0.2716,48,0.5,0.2,0,,,12,0.5,0.5,66,-0.0704,-0.0833,115,0.0349,0.5319,1850,-0.0289,0.2829,402215,0.052,1.4288,128,-0.0519,-0.1634,1.0645,-0.1188,0.1531,1
202201,23620,"gainesville, tx",727,272900,-0.0234,-0.0868,34,-0.15,-0.2273,51,0.0099,-0.2154,16,-0.2,-0.3333,0,,,12,2,0,59,-0.0484,0.3721,147,0.0157,-0.0045,1777,-0.0687,-0.1453,484188,-0.0114,0.3473,92,-0.08,0.0455,1.7353,0.1853,0.758,0
202201,16340,"cedartown, ga",728,259900,0.0834,0.2995,122,-0.0687,0.2079,47,0.1325,-0.1296,84,-0.125,0,0,,,28,0.75,0.4,149,0.2114,0.5204,138,0.0668,0.2048,1797,0.0357,-0.0307,344007,-0.1306,-0.1621,263,0.0273,0.302,1.2213,0.2824,0.251,1
202201,46500,"urbana, oh",729,170000,-0.0441,0.0632,40,-0.3651,0,58,0.4146,-0.2267,40,0.1111,0.25,0,,,4,-0.875,-0.75,74,-0.1395,0.1746,113,0.0203,0.1728,1895,0.0263,0.021,443544,0.1802,1.0677,113,-0.2365,0.13,1.85,0.4849,0.275,0
202201,20060,"douglas, ga",730,229900,0.002,0.4871,52,-0.1186,-0.1746,87,0.3701,-0.1714,8,-0.6,-0.5,0,,,8,1,-0.3333,3,-0.25,0,106,-0.0151,0.3794,2076,-0.0095,0.0293,254219,0.008,-0.0089,56,-0.1111,-0.1515,0.0577,-0.0101,0.0101,1
202201,15220,"brownwood, tx",731,185000,-0.0452,0.2375,65,-0.1216,-0.1875,65,0.2621,-0.3011,28,0.1667,-0.3636,0,,,12,0,0.5,56,0.0182,-0.1765,121,-0.012,0.3113,1616,-0.0544,-0.0098,292296,-0.0026,-0.047,121,-0.062,-0.1879,0.8615,0.1183,0.0115,0
202201,35460,"newport, tn",732,349000,-0.0279,0.2464,65,-0.1975,-0.2442,63,0.2233,-0.3368,20,-0.375,-0.2857,0,,,20,0,4,71,-0.1341,0.6136,173,0,0.3091,1936,-0.0659,0.0889,457852,0.0245,0.3137,135,-0.1718,0.0227,1.0923,0.08,0.5807,0
202201,10940,"alma, mi",733,199900,0.3416,0.5556,48,-0.0943,-0.1273,85,0.2057,0.1039,36,1.25,1.25,0,,,4,0,0,39,-0.22,-0.2778,102,0.0687,0.2158,1618,0.1155,0.0176,216744,0.1307,0.3217,87,-0.1553,-0.2018,0.8125,-0.1309,-0.1693,1
202201,14820,"brevard, nc",734,800000,0.0499,0.5238,81,-0.1649,-0.3817,83,0.2296,-0.1075,24,0.2,-0.4,0,,,16,0.3333,0,59,-0.2237,-0.3218,276,0.0228,0.2415,2400,0.0448,0.0169,1170989,0.1404,0.365,138,-0.2023,-0.367,0.7284,-0.0551,0.0643,1
202201,10860,"alice, tx",735,175000,-0.1461,-0.1667,71,-0.1125,0,100,0.1299,-0.187,20,0.6667,0,0,,,16,1,0.3333,21,0.05,0.1053,105,0,0.0299,1615,-0.0985,-0.0912,226199,-0.1059,-0.154,93,-0.07,0.022,0.2958,0.0458,0.0282,1
202201,30900,"logansport, in",736,120000,0.0444,0.0714,31,-0.0882,-0.1622,73,0.1061,0.0896,28,2.5,0.75,0,,,8,0,0,17,-0.32,-0.3462,69,0.0544,0.0549,1576,0,-0.0619,143606,0.1348,0.0263,52,-0.1333,-0.1475,0.5484,-0.1869,-0.1543,1
